No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
16117,0.0,1.148678e-06,1.148678e-06,3.5148394107818604,9.1552734375e-05,3.981590270996094e-05
16118,2.5115012e-08,6.179629e-07,5.928479e-07,3.642913579940796,9.369850158691406e-05,3.9577484130859375e-05
16119,0.0,5.2473906e-06,5.2473906e-06,3.6193313598632812,9.250640869140625e-05,3.504753112792969e-05
16120,2.5034497e-08,9.845634e-06,9.870668e-06,3.61621356010437,9.369850158691406e-05,3.62396240234375e-05
16121,0.0,1.9923448e-06,1.9923448e-06,3.685241222381592,9.298324584960938e-05,4.029273986816406e-05
16122,0.0,4.9867917e-06,4.9867917e-06,3.8628857135772705,9.465217590332031e-05,3.9577484130859375e-05
16123,0.0,2.194868e-06,2.194868e-06,3.655946969985962,9.298324584960938e-05,3.4809112548828125e-05
16124,3.09931e-08,2.2573433e-06,2.2883364e-06,3.737872362136841,9.226799011230469e-05,3.910064697265625e-05
16125,0.0,7.86322e-06,7.86322e-06,3.510868549346924,9.1552734375e-05,4.0531158447265625e-05
16126,3.458004e-08,8.986415e-07,8.640614e-07,3.658287525177002,9.250640869140625e-05,3.5762786865234375e-05
