No.,tf_torch,tf_time,torch_time
191,0.0,0.044582366943359375,0.01856255531311035
192,0.0,0.031885385513305664,0.031192779541015625
193,0.0,0.028316736221313477,0.027062416076660156
194,0.0,0.036794185638427734,0.013585567474365234
195,0.0,0.029997587203979492,0.021724700927734375
196,0.0,0.022943735122680664,0.013596534729003906
197,0.0,0.03908705711364746,0.038458824157714844
198,0.0,0.01830744743347168,0.012871026992797852
199,0.0,0.029943466186523438,0.02115917205810547
200,0.0,0.028616905212402344,0.022505521774291992
201,0.0,0.028773069381713867,0.02705550193786621
202,0.0,0.04458785057067871,0.017878055572509766
203,0.0,0.03125190734863281,0.027872085571289062
204,0.0,0.03827548027038574,0.03285527229309082
205,0.0,0.023052215576171875,0.012150764465332031
206,0.0,0.044457197189331055,0.030653715133666992
207,0.0,0.028615474700927734,0.02160334587097168
208,0.0,0.045739173889160156,0.014363765716552734
209,0.0,0.045784950256347656,0.0173490047454834
210,0.0,0.045415639877319336,0.021677494049072266
211,0.0,0.031578779220581055,0.011597871780395508
212,0.0,0.04059767723083496,0.02252793312072754
213,0.0,0.03796577453613281,0.01723337173461914
214,0.0,0.03822970390319824,0.012866735458374023
215,0.0,0.03164267539978027,0.023462772369384766
216,0.0,0.030002355575561523,0.021636486053466797
217,0.0,0.03198432922363281,0.02408289909362793
218,0.0,0.019609689712524414,0.034078359603881836
219,0.0,0.030219316482543945,0.025678634643554688
220,0.0,0.04734039306640625,0.015054941177368164
221,0.0,0.04734158515930176,0.015766620635986328
222,0.0,0.0478060245513916,0.015308141708374023
223,0.0,0.04182004928588867,0.00930643081665039
224,0.0,0.03362679481506348,0.01349782943725586
225,0.0,0.03159809112548828,0.021640539169311523
226,0.0,0.03337550163269043,0.019597291946411133
227,0.0,0.021099328994750977,0.013633489608764648
228,0.0,0.042659759521484375,0.012902259826660156
229,0.0,0.033530235290527344,0.021577835083007812
230,0.0,0.032260894775390625,0.027127742767333984
231,0.0,0.04789280891418457,0.014992475509643555
232,0.0,0.04752349853515625,0.015614032745361328
233,0.0,0.04857516288757324,0.021639108657836914
234,0.0,0.047554969787597656,0.020461559295654297
235,0.0,0.041765451431274414,0.009336709976196289
236,0.0,0.033899545669555664,0.033217430114746094
237,0.0,0.03187441825866699,0.019310474395751953
238,0.0,0.0318446159362793,0.023253202438354492
239,0.0,0.02148914337158203,0.03367042541503906
240,0.0,0.031362056732177734,0.027037858963012695
241,0.0,0.04797220230102539,0.01596689224243164
242,0.0,0.04804635047912598,0.015087604522705078
243,0.0,0.0428466796875,0.012298583984375
244,0.0,0.04003310203552246,0.03107905387878418
245,0.0,0.032080650329589844,0.02702951431274414
246,0.0,0.04825305938720703,0.014935970306396484
247,0.0,0.048479318618774414,0.02269291877746582
248,0.0,0.036778926849365234,0.022299528121948242
249,0.0,0.022342205047607422,0.013643026351928711
250,0.0,0.03459930419921875,0.01176309585571289
251,0.0,0.036820411682128906,0.010236978530883789
252,0.0,0.04603862762451172,0.017079591751098633
253,0.0,0.04598546028137207,0.013162851333618164
254,0.0,0.03605008125305176,0.023040771484375
255,0.0,0.0231478214263916,0.01203775405883789
256,0.0,0.03582310676574707,0.011285781860351562
257,0.0,0.03639078140258789,0.010703325271606445
258,0.0,0.03629636764526367,0.010851383209228516
259,0.0,0.03692340850830078,0.01814413070678711
260,0.0,0.04272913932800293,0.016447067260742188
261,0.0,0.03869795799255371,0.02579808235168457
262,0.0,0.022523880004882812,0.013612508773803711
263,0.0,0.04251861572265625,0.021691560745239258
264,0.0,0.04423069953918457,0.027089834213256836
265,0.0,0.05104660987854004,0.016245126724243164
266,0.0,0.050911903381347656,0.025640487670898438
267,0.0,0.050490617752075195,0.021639347076416016
268,0.0,0.05133199691772461,0.0174105167388916
269,0.0,0.04505443572998047,0.01802539825439453
270,0.0,0.03654170036315918,0.010648727416992188
271,0.0,0.03768515586853027,0.009453058242797852
272,0.0,0.03619670867919922,0.010989904403686523
273,0.0,0.04194831848144531,0.017232179641723633
274,0.0,0.050477027893066406,0.021610498428344727
275,0.0,0.05000948905944824,0.008253335952758789
276,0.0,0.0406644344329834,0.010498523712158203
277,0.0,0.03638339042663574,0.014744043350219727
278,0.0,0.03690004348754883,0.03826165199279785
279,0.0,0.03367447853088379,0.02152562141418457
280,0.0,0.05049395561218262,0.027039289474487305
281,0.0,0.04517698287963867,0.011617660522460938
282,0.0,0.03719139099121094,0.009972095489501953
283,0.0,0.03697514533996582,0.010081291198730469
284,0.0,0.03708171844482422,0.010087251663208008
285,0.0,0.03722524642944336,0.01791214942932129
286,0.0,0.03706955909729004,0.018094778060913086
287,0.0,0.037088632583618164,0.01009678840637207
288,0.0,0.037554025650024414,0.009593725204467773
289,0.0,0.03768610954284668,0.009465694427490234
290,0.0,0.043332576751708984,0.027028799057006836
291,0.0,0.05141711235046387,0.016535520553588867
292,0.0,0.052628517150878906,0.027042627334594727
293,0.0,0.05221366882324219,0.027055025100708008
294,0.0,0.05244612693786621,0.022045612335205078
295,0.0,0.054024457931518555,0.02562713623046875
296,0.0,0.05256843566894531,0.02608942985534668
297,0.0,0.04172873497009277,0.02141118049621582
298,0.0,0.05341815948486328,0.02167797088623047
299,0.0,0.05349445343017578,0.021643400192260742
300,0.0,0.04826664924621582,0.010880470275878906
301,0.0,0.04017448425292969,0.010945558547973633
302,0.0,0.04000258445739746,0.011150598526000977
303,0.0,0.04536151885986328,0.017795801162719727
304,0.0,0.055245161056518555,0.027054309844970703
305,0.0,0.05409669876098633,0.02188587188720703
306,0.0,0.04774284362792969,0.011452198028564453
307,0.0,0.040091753005981445,0.011023998260498047
308,0.0,0.039072275161743164,0.012099504470825195
309,0.0,0.0445401668548584,0.02161121368408203
310,0.0,0.052928924560546875,0.02703380584716797
311,0.0,0.052965641021728516,0.027025938034057617
312,0.0,0.04189014434814453,0.012671232223510742
313,0.0,0.03931903839111328,0.011858224868774414
314,0.0,0.03940415382385254,0.0357365608215332
315,0.0,0.037377119064331055,0.021840333938598633
316,0.0,0.05329728126525879,0.013878583908081055
317,0.0,0.046185970306396484,0.02499103546142578
318,0.0,0.05066418647766113,0.016419649124145508
319,0.0,0.046267032623291016,0.012927770614624023
320,0.0,0.04015493392944336,0.01901721954345703
321,0.0,0.0542292594909668,0.012929677963256836
322,0.0,0.03952622413635254,0.01161336898803711
323,0.0,0.04081130027770996,0.010366439819335938
324,0.0,0.047091007232666016,0.02711772918701172
325,0.0,0.0556788444519043,0.025637388229370117
326,0.0,0.055921077728271484,0.027060985565185547
327,0.0,0.05588531494140625,0.022153377532958984
328,0.0,0.04609990119934082,0.01299142837524414
329,0.0,0.045844078063964844,0.022713184356689453
330,0.0,0.03379178047180176,0.02386617660522461
331,0.0,0.030097007751464844,0.013051986694335938
332,0.0,0.04264116287231445,0.012486934661865234
333,0.0,0.05763983726501465,0.021500110626220703
334,0.0,0.051542043685913086,0.011551380157470703
335,0.0,0.04468345642089844,0.0184323787689209
336,0.0,0.05750441551208496,0.023029327392578125
337,0.0,0.05708003044128418,0.025640010833740234
338,0.0,0.05109047889709473,0.011026144027709961
339,0.0,0.0430905818939209,0.012063264846801758
340,0.0,0.04420065879821777,0.018840551376342773
341,0.0,0.04226255416870117,0.0408937931060791
342,0.0,0.042937278747558594,0.025610923767089844
343,0.0,0.057868003845214844,0.027948379516601562
344,0.0,0.047852516174316406,0.040544748306274414
345,0.0,0.06221413612365723,0.04048562049865723
346,0.0,0.05775332450866699,0.025641441345214844
347,0.0,0.05905318260192871,0.027137279510498047
348,0.0,0.05803537368774414,0.025643348693847656
349,0.0,0.05803179740905762,0.02564215660095215
350,0.0,0.05934023857116699,0.027164459228515625
351,0.0,0.05963563919067383,0.027092933654785156
352,0.0,0.05146193504333496,0.01938319206237793
353,0.0,0.052605390548706055,0.010478734970092773
354,0.0,0.045197486877441406,0.009946823120117188
355,0.0,0.04494047164916992,0.010209321975708008
356,0.0,0.04581403732299805,0.009323596954345703
357,0.0,0.058534860610961914,0.027066469192504883
358,0.0,0.059227705001831055,0.025683164596557617
359,0.0,0.05955171585083008,0.02706289291381836
360,0.0,0.0720529556274414,0.010542631149291992
361,0.0,0.030289649963378906,0.008787870407104492
362,0.0,0.03589677810668945,0.011329889297485352
363,0.0,0.044287919998168945,0.010861873626708984
364,0.0,0.04458165168762207,0.010572671890258789
365,0.0,0.04473733901977539,0.013629674911499023
366,0.0,0.04522514343261719,0.010625362396240234
367,0.0,0.045073747634887695,0.01008915901184082
368,0.0,0.04464840888977051,0.010500431060791016
369,0.0,0.04456067085266113,0.010620832443237305
370,0.0,0.04464912414550781,0.010506868362426758
371,0.0,0.053582191467285156,0.00960087776184082
372,0.0,0.04607272148132324,0.013075590133666992
373,0.0,0.05844712257385254,0.02164745330810547
374,0.0,0.04714202880859375,0.011045217514038086
375,0.0,0.04517340660095215,0.00997471809387207
376,0.0,0.05172252655029297,0.011457443237304688
377,0.0,0.04569697380065918,0.009472846984863281
378,0.0,0.051166534423828125,0.027043581008911133
379,0.0,0.059622764587402344,0.025641679763793945
380,0.0,0.06046938896179199,0.02157759666442871
381,0.0,0.06061983108520508,0.02706766128540039
382,0.0,0.06044268608093262,0.027119159698486328
383,0.0,0.05374336242675781,0.024554967880249023
384,0.0,0.06073808670043945,0.02710127830505371
385,0.0,0.06138920783996582,0.025674104690551758
386,0.0,0.06156563758850098,0.025637388229370117
387,0.0,0.06066274642944336,0.021845340728759766
388,0.0,0.06113457679748535,0.022001981735229492
389,0.0,0.0608975887298584,0.0270993709564209
390,0.0,0.061357736587524414,0.0256195068359375
391,0.0,0.06068086624145508,0.02186417579650879
392,0.0,0.060730934143066406,0.027048110961914062
393,0.0,0.06116986274719238,0.02135324478149414
394,0.0,0.060408592224121094,0.027052640914916992
395,0.0,0.06129956245422363,0.021598339080810547
396,0.0,0.06196761131286621,0.025650978088378906
397,0.0,0.06099390983581543,0.02172708511352539
398,0.0,0.06161928176879883,0.021522998809814453
399,0.0,0.06185150146484375,0.021328210830688477
400,0.0,0.06233835220336914,0.027081012725830078
401,0.0,0.061483144760131836,0.027051210403442383
402,0.0,0.05610227584838867,0.011310100555419922
403,0.0,0.05262613296508789,0.027044057846069336
404,0.0,0.0469667911529541,0.011720895767211914
405,0.0,0.05686235427856445,0.027041912078857422
406,0.0,0.0612485408782959,0.021221637725830078
407,0.0,0.061205387115478516,0.02395915985107422
408,0.0,0.06148791313171387,0.027088165283203125
409,0.0,0.06168627738952637,0.02205657958984375
410,0.0,0.06177258491516113,0.021391630172729492
411,0.0,0.06375384330749512,0.02704024314880371
412,0.0,0.06214570999145508,0.021386384963989258
413,0.0,0.0567474365234375,0.010416507720947266
414,0.0,0.05198025703430176,0.02708292007446289
415,0.0,0.04949140548706055,0.009659767150878906
416,0.0,0.05570054054260254,0.027097463607788086
417,0.0,0.05217766761779785,0.013671875
418,0.0,0.05026960372924805,0.010518550872802734
419,0.0,0.05025768280029297,0.01287984848022461
420,0.0,0.051810503005981445,0.0113067626953125
421,0.0,0.05178093910217285,0.011337518692016602
422,0.0,0.05132007598876953,0.011844635009765625
423,0.0,0.05072355270385742,0.01239633560180664
424,0.0,0.058371782302856445,0.012785673141479492
425,0.0,0.0509486198425293,0.021677732467651367
426,0.0,0.06473493576049805,0.025643587112426758
427,0.0,0.06397509574890137,0.027054786682128906
428,0.0,0.0636148452758789,0.027063846588134766
429,0.0,0.05936264991760254,0.011699199676513672
430,0.0,0.05704855918884277,0.04055023193359375
431,0.0,0.0728006362915039,0.026995182037353516
432,0.0,0.06443452835083008,0.0270535945892334
433,0.0,0.0643162727355957,0.027053356170654297
434,0.0,0.05337095260620117,0.02205371856689453
435,0.0,0.06433653831481934,0.02705550193786621
436,0.0,0.0647439956665039,0.02216029167175293
437,0.0,0.05590224266052246,0.011260747909545898
438,0.0,0.05277824401855469,0.010309696197509766
439,0.0,0.05794262886047363,0.009249210357666016
440,0.0,0.05455517768859863,0.012556314468383789
441,0.0,0.05408000946044922,0.013663768768310547
442,0.0,0.05312299728393555,0.009351015090942383
443,0.0,0.05282139778137207,0.010343790054321289
444,0.0,0.053055763244628906,0.010065078735351562
445,0.0,0.05492258071899414,0.01220083236694336
446,0.0,0.054636478424072266,0.012490272521972656
447,0.0,0.060708045959472656,0.01840806007385254
448,0.0,0.052872657775878906,0.022152185440063477
449,0.0,0.042191505432128906,0.013024091720581055
450,0.0,0.05460691452026367,0.012517690658569336
451,0.0,0.05601930618286133,0.013679742813110352
452,0.0,0.05403709411621094,0.010489225387573242
453,0.0,0.05344820022583008,0.009663820266723633
454,0.0,0.0540616512298584,0.013118982315063477
455,0.0,0.06671500205993652,0.02842092514038086
456,0.0,0.0565800666809082,0.010495662689208984
457,0.0,0.07328128814697266,0.009874343872070312
458,0.0,0.05397844314575195,0.009184837341308594
459,0.0,0.05500459671020508,0.012167215347290039
460,0.0,0.05309152603149414,0.01003122329711914
461,0.0,0.055470943450927734,0.021685361862182617
462,0.0,0.06348228454589844,0.009668588638305664
463,0.0,0.05500292778015137,0.012102365493774414
464,0.0,0.05382966995239258,0.00933980941772461
465,0.0,0.0570828914642334,0.022104740142822266
466,0.0,0.06021904945373535,0.027086734771728516
467,0.0,0.06879949569702148,0.02221369743347168
468,0.0,0.0688784122467041,0.027141809463500977
469,0.0,0.06858444213867188,0.021720409393310547
470,0.0,0.06954121589660645,0.021452903747558594
471,0.0,0.06934165954589844,0.021804094314575195
472,0.0,0.07049822807312012,0.03664422035217285
473,0.0,0.058283329010009766,0.03969097137451172
474,0.0,0.06920003890991211,0.040509939193725586
475,0.0,0.07007455825805664,0.011675834655761719
476,0.0,0.05405712127685547,0.013118743896484375
477,0.0,0.054091453552246094,0.01308584213256836
478,0.0,0.05416536331176758,0.013005971908569336
479,0.0,0.05422163009643555,0.012945175170898438
480,0.0,0.05447244644165039,0.012654542922973633
481,0.0,0.05445289611816406,0.012711286544799805
482,0.0,0.05422616004943848,0.012944936752319336
483,0.0,0.05859971046447754,0.008512496948242188
484,0.0,0.040042877197265625,0.023163318634033203
485,0.0,0.044760704040527344,0.010462760925292969
486,0.0,0.054711103439331055,0.013702869415283203
487,0.0,0.05427289009094238,0.011675596237182617
488,0.0,0.05499625205993652,0.01219940185546875
489,0.0,0.05920577049255371,0.02706766128540039
490,0.0,0.06952548027038574,0.025636672973632812
491,0.0,0.07004809379577637,0.02198958396911621
492,0.0,0.07077264785766602,0.025658369064331055
493,0.0,0.06427478790283203,0.009579181671142578
494,0.0,0.058316707611083984,0.013655662536621094
495,0.0,0.0577394962310791,0.012615203857421875
496,0.0,0.057018280029296875,0.01013493537902832
497,0.0,0.05896162986755371,0.012201786041259766
498,0.0,0.058054447174072266,0.013106107711791992
499,0.0,0.05745244026184082,0.00971078872680664
500,0.0,0.059578657150268555,0.04752397537231445
501,0.0,0.05133938789367676,0.02708268165588379
502,0.0,0.07068276405334473,0.021234989166259766
503,0.0,0.06984782218933105,0.021326303482055664
504,0.0,0.06994080543518066,0.021221637725830078
505,0.0,0.06972885131835938,0.02144789695739746
506,0.0,0.06958317756652832,0.013596773147583008
507,0.0,0.05466151237487793,0.01362299919128418
508,0.0,0.056293487548828125,0.013645410537719727
509,0.0,0.05713081359863281,0.010148286819458008
510,0.0,0.05817866325378418,0.013013601303100586
511,0.0,0.0581974983215332,0.012957096099853516
512,0.0,0.05977153778076172,0.01140737533569336
513,0.0,0.058812856674194336,0.012329578399658203
514,0.0,0.059221506118774414,0.011934518814086914
515,0.0,0.05817770957946777,0.013647317886352539
516,0.0,0.060680389404296875,0.021833419799804688
517,0.0,0.07314229011535645,0.02202749252319336
518,0.0,0.07313013076782227,0.022022485733032227
519,0.0,0.07468867301940918,0.025671720504760742
520,0.0,0.07416820526123047,0.027178049087524414
521,0.0,0.06952309608459473,0.01014089584350586
522,0.0,0.0593571662902832,0.011851787567138672
523,0.0,0.0594174861907959,0.011713743209838867
524,0.0,0.06022906303405762,0.010936498641967773
525,0.0,0.06105971336364746,0.01000833511352539
526,0.0,0.0452880859375,0.00987553596496582
527,0.0,0.04713749885559082,0.02395939826965332
528,0.0,0.05919218063354492,0.023911714553833008
529,0.0,0.05950760841369629,0.011731147766113281
530,0.0,0.06345367431640625,0.011604785919189453
531,0.0,0.06033802032470703,0.010812044143676758
532,0.0,0.06151151657104492,0.009682655334472656
533,0.0,0.06139016151428223,0.009685754776000977
534,0.0,0.060302734375,0.010828971862792969
535,0.0,0.060019493103027344,0.011145353317260742
536,0.0,0.060102224349975586,0.011069059371948242
537,0.0,0.061405181884765625,0.009736776351928711
538,0.0,0.07562780380249023,0.027108430862426758
539,0.0,0.06682753562927246,0.025699615478515625
540,0.0,0.07529973983764648,0.0271151065826416
541,0.0,0.06416153907775879,0.010773181915283203
542,0.0,0.06131100654602051,0.009831905364990234
543,0.0,0.06155967712402344,0.009614944458007812
544,0.0,0.06409835815429688,0.01105356216430664
545,0.0,0.060616493225097656,0.013643264770507812
546,0.0,0.06194448471069336,0.010059833526611328
547,0.0,0.06205344200134277,0.013105630874633789
548,0.0,0.0627143383026123,0.012439727783203125
549,0.0,0.06396150588989258,0.011125802993774414
550,0.0,0.06206536293029785,0.013085603713989258
551,0.0,0.06203603744506836,0.013140439987182617
552,0.0,0.06265115737915039,0.01247262954711914
553,0.0,0.07274436950683594,0.02712225914001465
554,0.0,0.07667422294616699,0.021697282791137695
555,0.0,0.06533646583557129,0.009824991226196289
556,0.0,0.06270074844360352,0.012462377548217773
557,0.0,0.06321096420288086,0.011909723281860352
558,0.0,0.06292009353637695,0.01223611831665039
559,0.0,0.06332206726074219,0.011835575103759766
560,0.0,0.06241202354431152,0.012809991836547852
561,0.0,0.06234407424926758,0.012833595275878906
562,0.0,0.07267022132873535,0.010483026504516602
563,0.0,0.06283688545227051,0.012322425842285156
564,0.0,0.06290769577026367,0.012257099151611328
565,0.0,0.06409335136413574,0.011070966720581055
566,0.0,0.06546664237976074,0.00967717170715332
567,0.0,0.06367135047912598,0.01149606704711914
568,0.0,0.06823444366455078,0.006829023361206055
569,0.0,0.04925537109375,0.009927511215209961
570,0.0,0.05042767524719238,0.008758068084716797
571,0.0,0.05024600028991699,0.008925676345825195
572,0.0,0.05030989646911621,0.024897336959838867
573,0.0,0.05342364311218262,0.009823083877563477
574,0.0,0.06529688835144043,0.009808540344238281
575,0.0,0.06516003608703613,0.009991168975830078
576,0.0,0.06499934196472168,0.010227680206298828
577,0.0,0.0654137134552002,0.00953984260559082
578,0.0,0.06572771072387695,0.009484291076660156
579,0.0,0.06386113166809082,0.013667821884155273
580,0.0,0.06570911407470703,0.010950565338134766
