No.,tf_torch,torch_mnn,tf_mnn,torch_time,tf_time,mnn_time
10132,4.57E-08,0.9731967,0.9731971,0.000201941,4.181816101,5.70E-05
10133,2.73E-08,2.3014789,2.3014793,0.000206947,5.01147151,5.96E-05
10134,6.77E-08,1.005918,1.005918,0.000206947,5.126511812,7.13E-05
10135,2.95E-07,6.155855,6.155854,0.000189543,5.247457981,5.58E-05
10136,1.03E-07,0.83250517,0.8325052,0.000226498,5.213902473,5.63E-05
10137,8.52E-08,0.9027296,0.90272975,0.000202417,4.704776764,5.87E-05
10138,2.61E-07,0.4917969,0.49179703,0.00022769,4.975054741,5.79E-05
10139,6.18E-08,0.78026634,0.78026634,0.000207424,5.410567045,5.79E-05
10140,1.30E-07,1.8088728,1.808873,0.000199795,5.269389153,5.63E-05
10141,5.73E-08,2.0140178,2.0140178,0.000244379,4.825790167,5.67E-05
10142,5.48E-08,0.035540037,0.03554042,0.000201702,5.184211493,5.65E-05
10143,1.97E-08,0.336965,0.33696505,0.000205278,4.982354403,5.65E-05
10144,5.19E-08,3.3468266,3.3468266,0.000198364,5.240101576,5.75E-05
10145,9.55E-08,0.9099102,0.9099102,0.000204325,5.059974432,5.58E-05
10146,1.14E-07,0.049994364,0.04999431,0.000207901,5.245247602,5.63E-05
10147,9.33E-09,0.799232,0.799232,0.000213861,5.077163219,5.08E-05
10148,5.86E-08,0.8837168,0.8837166,0.000203609,5.214900494,6.87E-05
10149,2.70E-08,2.215314,2.2153141,0.000205755,5.173900366,5.98E-05
10150,4.38E-08,0.49390465,0.49390432,0.000207424,5.218468666,5.87E-05
10151,6.90E-08,1.1442959,1.1442958,0.000201464,5.188492298,5.79E-05
10152,2.71E-07,2.946954,2.9469538,0.000202656,5.301728725,5.77E-05
10153,1.04E-07,0.43776077,0.4377609,0.000195742,5.146908522,5.84E-05
10154,5.09E-09,0.7439249,0.74392486,0.000211239,5.195739269,5.53E-05
10155,1.93E-07,16.511616,16.511616,0.000200272,5.351159334,5.72E-05
10156,4.74E-07,0.01894237,0.018942304,0.000212669,5.225494623,5.44E-05
10157,2.02E-08,3.7093163,3.7093163,0.000200272,5.019226551,6.01E-05
10158,3.30E-05,9.221461,9.221462,0.000203609,5.111617565,5.36E-05
10159,1.07E-08,0.07124004,0.07124006,0.000208378,5.215224504,5.63E-05
10160,9.81E-08,0.5495424,0.54954237,0.000209332,5.010368586,5.70E-05
10161,1.18E-08,0.40076032,0.40076032,0.000204563,5.000368834,5.39E-05
10162,1.09E-07,21.293715,21.293715,0.000189304,4.931922674,5.56E-05
10163,2.98E-09,0.7958294,0.7958296,0.000190258,5.187906742,5.20E-05
10164,8.74E-08,1.2280581,1.2280581,0.000207901,4.798125505,5.41E-05
10165,8.11E-08,0.8479074,0.8479074,0.000211954,4.853309393,5.98E-05
10166,3.62E-08,0.28862488,0.2886251,0.000201941,5.146342039,5.70E-05
10167,3.17E-09,0.808855,0.80885494,0.00020647,5.045354128,5.82E-05
10168,3.38E-08,2.3474958,2.3474956,0.000193357,4.873956919,7.46E-05
10169,1.94E-09,3.0382054,3.0382054,0.000204086,5.010642052,6.01E-05
10170,2.14E-09,2.3119729,2.3119726,0.000222206,5.110779762,6.89E-05
10171,1.07E-07,2.9007084,2.900709,0.000204802,4.988483429,5.72E-05
10172,2.00E-07,9.407564,9.407564,0.000204086,5.054166794,5.36E-05
10173,1.87E-08,0.16010475,0.16010475,0.000204802,5.259212017,5.63E-05
10174,2.14E-09,0.9352323,0.93523216,0.000200272,5.204637766,5.89E-05
10175,6.46E-09,2.455684,2.4556842,0.000211954,5.134017944,5.56E-05
10176,6.08E-10,1.7711072,1.7711072,0.000212669,5.125554562,5.53E-05
10177,5.50E-08,0.34660727,0.3466071,0.00020051,4.855487585,5.46E-05
10178,4.96E-09,0.5631542,0.56315416,0.00022769,4.806740999,5.32E-05
10179,3.43E-08,0.8900825,0.8900825,0.000202417,4.949141979,5.51E-05
10180,3.82E-08,0.4946803,0.4946804,0.000198126,5.2049191,5.39E-05
10181,1.47E-07,8.472948,8.472948,0.000212193,5.279309273,5.48E-05
10182,1.41E-08,4.232452,4.232452,0.000200987,5.143966198,5.77E-05
10183,8.02E-09,2.9513729,2.9513726,0.000197411,5.195447206,5.46E-05
10184,4.96E-09,2.353162,2.3531618,0.000212431,5.377809763,5.48E-05
10185,4.84E-08,0.5598047,0.5598045,0.000210047,5.211020231,0.020089149
10186,1.03E-08,15.6067505,15.606747,0.000209808,4.844162226,5.39E-05
10187,4.76E-08,0.8724463,0.8724463,0.000217915,5.310720205,5.75E-05
10188,5.54E-10,1.0203261,1.0203264,0.00019145,5.014841795,5.44E-05
10189,9.94E-09,0.18349974,0.1834996,0.000200987,5.037131786,5.84E-05
10190,2.98E-08,2.9825096,2.9825096,0.000200748,5.420379162,5.29E-05
10191,1.27E-08,2.0143316,2.0143337,0.000204563,5.250249624,6.25E-05
10192,4.11E-08,0.4651387,0.46513885,0.000203133,5.218356609,5.98E-05
10193,4.53E-08,0.60334915,0.60334915,0.000208855,5.39438343,5.67E-05
10194,3.77E-06,0.9980488,0.9980488,0.000212431,5.090826035,7.68E-05
10195,2.60E-08,1.6125137,1.6125137,0.000204563,5.129699707,5.60E-05
10196,4.51E-09,0.3897302,0.3897302,0.000209332,5.239480019,5.39E-05
10197,1.16E-09,3.3255928,3.3255928,0.00020957,5.007551193,5.56E-05
10198,1.03E-08,0.31497777,0.31497777,0.000213861,5.167484522,5.67E-05
10199,1.52E-07,0.06379756,0.06379761,0.000222445,5.177145481,5.36E-05
10200,3.09E-08,0.32932684,0.3293269,0.000204325,4.826045036,5.53E-05
10201,1.83E-08,0.0957277,0.09572768,0.000199318,5.076779842,5.27E-05
10202,2.67E-08,0.51819634,0.5181962,0.000199318,4.798907757,5.41E-05
10203,3.49E-07,8.556249,8.556249,0.000209093,5.359192371,5.87E-05
10204,2.97E-06,6.0353336,6.035334,0.000219822,5.282791853,5.65E-05
10205,1.12E-07,1.6820505,1.6820499,0.000226974,5.54045105,5.72E-05
10206,8.85E-08,1.5567236,1.5567238,0.000196457,5.153124332,5.79E-05
10207,9.54E-09,0.7493864,0.7493864,0.000210047,5.118609667,6.77E-05
10208,5.56E-08,1.7253208,1.7253206,0.000201702,5.30107069,5.56E-05
10209,6.52E-08,20.723406,20.723408,0.000207901,5.200332165,5.65E-05
10210,2.90E-08,1.4204224,1.4204227,0.000204563,5.186442614,5.91E-05
10211,1.40E-07,0.3167753,0.31677532,0.000226736,5.135160923,5.44E-05
10212,2.52E-07,1.2226154,1.2226154,0.000203848,5.408937693,5.36E-05
10213,8.74E-09,0.40500334,0.40500334,0.000216246,5.369444847,5.36E-05
10214,1.03E-07,3.8517854,3.8517864,0.00020647,5.522707224,5.53E-05
10215,8.90E-09,3.6860983,3.6860983,0.000208378,5.324937582,6.20E-05
10216,2.43E-08,6.6326275,6.6326275,0.000207186,5.248690367,5.65E-05
10217,2.18E-08,2.227142,2.2271419,0.000200033,5.27004528,5.67E-05
10218,7.48E-08,0.108746,0.10874605,0.000208378,5.15803194,5.75E-05
10219,1.53E-08,0.93843377,0.93843377,0.000211954,5.326571226,5.41E-05
10220,6.26E-09,0.7458891,0.74588937,0.000207901,5.498770237,5.29E-05
10221,2.24E-08,1.0108603,1.0108604,0.000207424,4.963319063,5.91E-05
10222,1.90E-07,0.50973386,0.5097336,0.000210047,5.125827074,5.79E-05
10223,1.28E-08,0.9807945,0.9807945,0.000201464,4.49448514,5.65E-05
10224,6.94E-08,42.87803,42.878025,0.000211239,4.196709633,5.51E-05
10225,1.14E-08,4.873158,4.8731575,0.000206947,5.021737099,6.13E-05
10226,2.67E-07,0.41121823,0.41121817,0.000192881,4.398757935,5.34E-05
10227,1.40E-07,0.2702452,0.2702452,0.000208139,4.593526125,5.36E-05
10228,5.98E-08,4.4306054,4.4306054,0.00020051,5.477237463,5.79E-05
10229,3.26E-09,0.20937628,0.2093763,0.000208616,4.651563168,5.63E-05
10230,4.92E-09,1.2552783,1.2552785,0.000211716,5.541809082,5.60E-05
10231,5.07E-07,0.41024286,0.4102429,0.000199318,4.890892982,7.18E-05
10232,2.31E-08,2.1882074,2.1882074,0.000197649,4.585680246,5.63E-05
10233,1.97E-08,0.40150324,0.4015041,0.00020504,5.149363279,5.72E-05
10234,1.47E-07,1.8771752,1.8771749,0.000198364,5.675237417,6.01E-05
10235,1.40E-07,2.0491648,2.0491648,0.000196695,5.624591827,5.25E-05
10236,1.84E-08,0.02509778,0.025097754,0.000206947,5.245303392,5.63E-05
10237,3.29E-07,1.8923204,1.89232,0.000205994,4.938495874,5.56E-05
10238,7.54E-08,0.34773543,0.34773546,0.000223637,5.408892155,5.60E-05
10239,1.55E-07,0.52487856,0.52487844,0.000201702,5.250283003,5.65E-05
10240,1.50E-07,0.081389904,0.08138982,0.000206232,5.139870167,6.13E-05
10241,1.68E-08,1.2770314,1.2770314,0.000210524,5.109209538,5.25E-05
10242,1.09E-07,0.53012365,0.5301237,0.000200748,5.014719248,5.84E-05
10243,7.51E-08,0.2141913,0.2141913,0.000205278,5.074993134,5.34E-05
10244,1.05E-07,11.661846,11.661846,0.000212669,4.994674444,7.01E-05
10245,3.51E-08,1.046339,1.046339,0.000209808,4.829727173,5.79E-05
10246,7.51E-08,0.5326104,0.53261036,0.00020957,5.216139793,5.32E-05
10247,1.62E-07,1.9049367,1.9049367,0.000208855,5.1565907,5.44E-05
10248,3.49E-08,6.576471,6.5764713,0.000216484,5.222853661,5.70E-05
10249,2.96E-09,2.0477953,2.0477953,0.000203848,5.191132307,5.34E-05
10250,2.45E-08,8.458863,8.458864,0.000210047,5.099838018,5.53E-05
10251,5.59E-08,0.69498944,0.69498986,0.000211477,5.090219021,5.63E-05
10252,2.42E-06,1.5710484,1.5710486,0.000211716,5.385456562,6.87E-05
10253,1.91E-08,0.16467544,0.16467547,0.00020957,5.258828878,5.51E-05
10254,1.14E-07,1.5373898,1.5373898,0.000202894,4.743195295,5.65E-05
10255,1.24E-07,0.24385622,0.24385622,0.000203848,5.157448769,5.39E-05
10256,7.58E-09,3.3358796,3.3358805,0.000214815,5.265858889,5.27E-05
10257,7.96E-08,0.7107888,0.7107888,0.000203371,5.142084837,5.60E-05
10258,1.29E-08,1.6893464,1.6893463,0.000205994,5.423980236,5.51E-05
10259,3.24E-08,0.80645245,0.8064525,0.000213861,5.179259062,6.44E-05
10260,1.52E-08,0.2880021,0.2880021,0.000209332,5.190850258,5.75E-05
10261,3.38E-08,1.3545206,1.3545208,0.000203848,5.198469162,5.27E-05
10262,6.56E-09,0.5858877,0.5858877,0.000211477,5.607851028,5.77E-05
10263,3.29E-09,0.22299552,0.22299545,0.000211,5.205822945,5.56E-05
10264,6.29E-08,0.6004182,0.6004181,0.000209808,5.495155811,5.20E-05
10265,1.34E-08,0.92450225,0.92450213,0.000201464,4.781438828,5.70E-05
10266,6.08E-09,0.6536288,0.6536287,0.000211716,5.174329996,5.60E-05
10267,2.20E-08,0.54536706,0.545367,0.00020957,5.322725773,5.79E-05
10268,2.15E-09,0.22234167,0.22234172,0.000215054,5.089811563,5.84E-05
10269,1.91E-08,3.0858371,3.0858378,0.000209332,5.201850653,5.56E-05
10270,6.67E-09,1.4814466,1.4814467,0.000209093,5.021617174,6.18E-05
10271,4.57E-08,1.3441633,1.3441633,0.000200987,5.100902319,5.46E-05
10272,1.11E-07,0.6415876,0.6415877,0.000203609,4.902590752,6.87E-05
10273,5.30E-08,1.088515,1.0885152,0.000210285,5.288436174,5.75E-05
10274,6.64E-08,1.2995648,1.2995648,0.000205517,5.271921158,5.70E-05
10275,6.15E-09,0.030467696,0.030467775,0.000206709,5.141984701,5.58E-05
10276,8.43E-09,1.6614935,1.6614937,0.000227451,5.292915344,5.60E-05
10277,1.45E-07,4.0649624,4.0649624,0.000195026,5.038620234,6.10E-05
10278,7.15E-08,0.4941918,0.49419186,0.000201702,5.36994195,5.65E-05
10279,4.01E-08,20.763836,20.763834,0.000207901,5.187307835,6.91E-05
10280,1.47E-07,14.966441,14.966441,0.000189066,5.067308426,5.75E-05
10281,5.09E-08,0.17400177,0.17400186,0.000203133,5.175986767,5.29E-05
10282,5.06E-09,6.565389,6.5653896,0.000211477,5.215567112,5.46E-05
10283,5.28E-08,0.3662386,0.36623853,0.000208139,5.246061563,5.63E-05
10284,2.65E-07,2.2550225,2.2550225,0.000208855,5.587741613,6.63E-05
10285,3.99E-09,0.5202849,0.5202849,0.000260353,5.224662781,5.58E-05
10286,1.71E-08,6.670086,6.6700864,0.000206709,5.54109478,5.82E-05
10287,2.51E-08,0.5589998,0.5589998,0.000198364,5.244325876,5.39E-05
10288,1.52E-07,0.59978795,0.599788,0.000219584,5.059247017,5.44E-05
10289,1.57E-07,1.2874285,1.2874284,0.000202656,4.834025383,5.44E-05
10290,3.27E-08,0.33800325,0.33800328,0.000196218,5.126622677,5.39E-05
10291,3.34E-08,0.109536454,0.10953645,0.00020647,5.209758759,5.67E-05
10292,2.66E-08,1.0287755,1.0287755,0.000189543,4.10399127,5.70E-05
10293,2.38E-08,5.4830594,5.483059,0.000233889,4.778959513,5.65E-05
10294,7.32E-08,17.151646,17.151646,0.000208616,5.029308796,6.60E-05
10295,2.06E-06,0.548266,0.5482661,0.000207663,4.750688791,6.94E-05
10296,4.66E-09,1.3130487,1.3130488,0.000197887,4.58155489,5.77E-05
10297,3.48E-07,1.3734332,1.3734331,0.000207901,5.081203461,5.84E-05
10298,2.09E-08,6.2231016,6.2231026,0.00020051,5.272464275,5.39E-05
10299,2.27E-09,8.409235,8.409234,0.000214338,4.866867304,7.06E-05
10300,1.77E-06,13.592126,13.592127,0.000211954,4.782554865,6.72E-05
10301,5.28E-08,5.80434,5.804339,0.000198126,5.255535364,5.70E-05
10302,8.82E-09,0.75566167,0.7556615,0.000205278,5.227334738,6.08E-05
10303,4.73E-07,2.5309992,2.5309992,0.000223398,4.899622679,5.70E-05
10304,3.42E-08,0.5805488,0.5805489,0.000205994,5.211468935,5.56E-05
10305,1.37E-08,29.663412,29.663414,0.00020504,5.52236104,5.58E-05
10306,2.40E-08,10.154088,10.154088,0.000197649,5.037062407,5.53E-05
10307,4.68E-08,0.42651212,0.42651218,0.000215054,4.933004141,5.27E-05
10308,1.25E-08,0.2538617,0.25386173,0.000191212,5.013865709,5.29E-05
10309,2.34E-07,0.6611832,0.6611831,0.00020504,4.954446316,5.34E-05
10310,3.94E-08,0.13603868,0.13603878,0.000202179,5.113672256,6.39E-05
10311,4.47E-09,0.6254823,0.62548256,0.000190735,5.313083887,5.96E-05
10312,2.54E-08,1.6552835,1.6552837,0.000223875,4.884325743,5.53E-05
10313,3.23E-08,0.19382374,0.19382367,0.000198841,5.004721642,5.44E-05
10314,1.82E-08,6.0628324,6.0628324,0.000190496,4.916407108,5.29E-05
10315,2.04E-07,24.897411,24.897411,0.000200033,4.929495335,5.63E-05
10316,1.01E-07,0.194994,0.19499394,0.00019908,5.548454046,5.36E-05
10317,1.18E-07,22.524176,22.524172,0.0002141,5.313949823,5.44E-05
10318,7.28E-08,0.21481688,0.2148169,0.000203371,4.948876381,5.53E-05
10319,1.89E-08,0.7975031,0.7975032,0.000220299,4.999403,5.48E-05
10320,1.13E-07,0.11569611,0.11569621,0.000217438,5.701324224,5.60E-05
10321,1.77E-07,0.101737976,0.10173808,0.000197649,5.465026379,5.77E-05
10322,1.20E-07,0.2848356,0.28483567,0.000212431,5.298977375,5.51E-05
10323,1.52E-07,0.8362445,0.83624446,0.00020647,4.817569971,5.48E-05
10324,1.65E-08,1.6122404,1.6122409,0.000203609,5.181372643,5.48E-05
10325,5.55E-08,0.3255273,0.32552737,0.000217676,5.350287914,5.58E-05
10326,9.25E-06,0.9027128,0.90271294,0.000211716,5.133970499,5.84E-05
10327,9.22E-08,1.5579165,1.5579165,0.000227928,5.159838915,5.41E-05
10328,4.32E-08,6.082514,6.082514,0.000204325,5.008438587,5.46E-05
10329,5.12E-07,36.697887,36.697887,0.000215054,5.209434748,6.48E-05
10330,2.19E-08,1.3810238,1.3810236,0.000206709,5.347436905,5.51E-05
10331,1.11E-08,0.69149643,0.69149643,0.000209808,5.310557842,5.65E-05
10332,8.34E-09,0.05289397,0.05289397,0.000199795,5.28916955,5.67E-05
10333,5.25E-08,1.494452,1.494452,0.000200033,5.408766508,5.46E-05
10334,7.54E-09,0.20557706,0.20557706,0.000208378,5.624964952,5.72E-05
10335,1.28E-08,1.9280276,1.9280281,0.00020051,5.030712366,5.46E-05
10336,2.01E-08,1.5769429,1.576943,0.000196934,5.200108051,0.024092913
10337,7.28E-09,1.0378202,1.0378201,0.000218391,5.124530315,5.51E-05
10338,2.06E-08,1.0297432,1.0297433,0.000211477,5.351384163,5.51E-05
10339,9.73E-08,0.73292065,0.73292065,0.000210524,5.206749678,5.77E-05
10340,1.69E-07,5.2429004,5.2429004,0.000203371,5.494107008,6.01E-05
10341,3.83E-09,10.657812,10.657812,0.000199795,5.296301365,5.72E-05
10342,2.54E-08,4.8580317,4.858032,0.000212669,4.648887157,5.41E-05
10343,5.89E-10,0.51935434,0.51935434,0.000207424,4.950236797,5.36E-05
10344,2.66E-08,0.4340156,0.43401542,0.000224352,4.882738113,6.87E-05
10345,2.72E-07,0.7412084,0.7412085,0.000201464,4.737144947,5.75E-05
10346,7.42E-08,0.4241635,0.4241636,0.000200987,5.127588034,5.60E-05
10347,5.31E-10,0.20627552,0.20627554,0.00019455,4.808128834,5.32E-05
10348,1.20E-08,2.4682214,2.4682217,0.000208378,4.825284004,5.46E-05
10349,1.42E-08,8.236027,8.236027,0.000198126,5.064157248,5.84E-05
10350,2.76E-08,0.30921108,0.3092111,0.000216007,4.705550432,5.60E-05
10351,7.15E-08,2.604725,2.6047246,0.000205278,4.945869923,6.34E-05
10352,1.67E-08,4.232546,4.232546,0.000208378,4.981897354,5.48E-05
10353,1.49E-07,0.035501454,0.035501428,0.000208378,5.071019411,5.72E-05
10354,6.39E-08,11.675509,11.6755085,0.000211954,5.294956207,5.32E-05
10355,3.26E-09,0.06077745,0.060777478,0.000210285,5.027755499,5.44E-05
10356,6.39E-08,0.600664,0.600664,0.000209808,5.180729389,6.58E-05
10357,4.92E-08,8.891372,8.891371,0.000211716,5.436789751,5.56E-05
10358,1.49E-07,2.3827178,2.3827178,0.000214815,5.158189774,5.36E-05
10359,2.91E-09,1.9886398,1.9886398,0.000202894,5.031433582,5.48E-05
10360,2.19E-07,0.6357005,0.63570046,0.000200748,5.391090631,5.75E-05
10361,5.36E-08,2.7078197,2.70782,0.000210285,5.39504838,5.53E-05
10362,1.03E-08,0.668087,0.6680871,0.000210524,5.335508823,7.15E-05
10363,1.54E-08,0.32587644,0.32587656,0.000202894,5.151219368,5.70E-05
10364,9.34E-08,1.067752,1.0677521,0.000188828,5.830201149,5.44E-05
10365,1.25E-07,0.98495567,0.98495567,0.000203609,5.005407333,5.94E-05
10366,1.69E-08,0.09916157,0.099161625,0.000201225,4.789631128,5.44E-05
10367,3.40E-08,0.31021923,0.31021923,0.000218868,5.394093513,6.48E-05
10368,1.29E-08,0.081782,0.081782,0.000206947,5.03597188,5.58E-05
10369,1.57E-07,2.2199259,2.2199259,0.000208378,5.00217557,5.32E-05
10370,6.47E-08,0.14874955,0.14874999,0.000197172,5.141057253,5.89E-05
10371,7.27E-07,0.4504534,0.4504534,0.000224352,5.0335567,5.60E-05
10372,8.04E-08,2.873767,2.873767,0.000189304,4.861176014,5.60E-05
10373,3.77E-08,3.5355852,3.5355856,0.000203848,4.975545168,5.77E-05
10374,3.37E-09,0.21513468,0.21513456,0.000203848,4.857483625,5.77E-05
10375,2.50E-09,1.2334626,1.2334625,0.000210047,4.957805872,5.60E-05
10376,3.09E-07,2.457745,2.457745,0.000193834,4.965186357,5.46E-05
10377,4.82E-08,0.7064062,0.70640624,0.000217199,5.193096876,5.60E-05
10378,1.11E-07,0.99303395,0.99303395,0.000212908,5.050353289,5.41E-05
10379,4.01E-08,10.041701,10.041701,0.000210285,4.804229736,5.91E-05
10380,8.32E-08,0.47644982,0.47644976,0.000206232,4.792323589,5.89E-05
10381,6.12E-08,0.82070345,0.8207036,0.000207424,5.000540733,5.67E-05
10382,1.20E-07,1.3656851,1.3656852,0.000207663,4.905568838,5.58E-05
10383,1.06E-08,0.037360948,0.03736089,0.000195503,5.240408182,5.67E-05
10384,2.43E-08,2.2968163,2.2968163,0.000212193,5.245072842,5.39E-05
10385,1.12E-08,0.8007235,0.8007233,0.000206709,5.04071784,5.32E-05
10386,3.03E-08,4.010975,4.0109744,0.000193119,5.03939724,5.79E-05
10387,5.43E-08,1.3699877,1.3699876,0.000207424,4.980269909,5.60E-05
10388,1.39E-08,0.25700295,0.2570029,0.000199318,4.918248892,5.41E-05
10389,6.20E-08,1.6038281,1.603828,0.000205994,5.045039892,5.36E-05
10390,4.39E-08,0.4594918,0.45949173,0.000195503,4.94736743,5.91E-05
10391,2.57E-08,24.236351,24.236351,0.000200272,4.96762681,5.77E-05
10392,4.70E-08,2.1464014,2.1464012,0.0002141,5.221358061,5.75E-05
10393,8.87E-09,0.03562604,0.035625987,0.000187874,5.191350222,5.60E-05
10394,1.13E-08,0.27157432,0.27157435,0.000208616,5.108435631,5.60E-05
10395,6.12E-07,1.9915878,1.9915881,0.000211716,5.06371665,5.89E-05
10396,5.90E-08,0.9124211,0.9124211,0.000198364,5.084584475,5.65E-05
10397,6.03E-08,0.27689335,0.2768941,0.000203609,4.934516668,5.75E-05
10398,1.44E-08,0.7769525,0.77695245,0.000217915,5.065444946,5.70E-05
10399,1.89E-08,0.38554826,0.38554823,0.000193834,4.971913576,5.46E-05
10400,5.34E-08,2.9139569,2.9139569,0.000216722,5.166502237,6.18E-05
10401,1.18E-07,0.5422228,0.5422231,0.000219584,4.828757524,6.03E-05
10402,2.76E-08,1.6999191,1.6999189,0.000198841,4.993200541,5.20E-05
10403,1.68E-07,1.1106012,1.1106013,0.000198841,5.558318853,5.79E-05
10404,2.02E-07,0.9997579,0.999758,0.000202179,5.402070522,5.60E-05
10405,3.01E-08,1.9095677,1.9095677,0.000200748,5.256896019,5.39E-05
10406,4.10E-08,0.6923704,0.6923704,0.00019908,5.176410437,5.79E-05
10407,1.19E-07,1.0461117,1.0461118,0.000204325,5.616001368,5.39E-05
10408,4.29E-08,0.09340908,0.09340908,0.000203133,5.299173832,7.10E-05
10409,4.41E-08,0.7289769,0.728977,0.000203133,5.155523539,5.36E-05
10410,4.59E-08,0.112189904,0.112189904,0.000204802,5.250153065,7.22E-05
10411,2.95E-08,0.6533148,0.6533148,0.000198603,5.188360453,5.77E-05
10412,4.73E-08,1.3013302,1.3013304,0.000202179,5.293869734,5.46E-05
10413,3.38E-08,2.5968368,2.5968368,0.000194311,5.422982216,5.34E-05
10414,3.11E-08,0.2917814,0.29178137,0.000203848,5.257395983,5.87E-05
10415,5.05E-08,0.10531102,0.10531129,0.000227451,5.407158375,5.72E-05
10416,1.09E-08,0.90786827,0.9078691,0.000252485,5.277448654,5.39E-05
10417,6.02E-07,0.11632831,0.11632829,0.000209808,5.378853083,5.41E-05
10418,8.29E-09,5.6857023,5.6857023,0.000203133,5.149521589,5.17E-05
10419,5.82E-07,0.90030015,0.90030015,0.000217199,5.317352772,5.60E-05
10420,1.09E-07,2.4346008,2.4346008,0.000204086,5.340960979,5.94E-05
10421,4.20E-08,0.66502035,0.6650203,0.000199318,5.377082348,5.53E-05
10422,7.61E-06,57.361893,57.361893,0.00021863,5.350297213,5.65E-05
10423,2.01E-08,0.36688566,0.36688563,0.000202417,5.222433567,6.10E-05
10424,4.86E-08,0.16394871,0.16394861,0.000195503,5.223709583,5.87E-05
10425,1.10E-06,0.32289037,0.3228907,0.000285864,5.540240288,5.48E-05
10426,3.60E-07,6.248653,6.2486534,0.00020957,5.261734962,5.60E-05
10427,3.25E-08,2.5997756,2.5997756,0.000200748,5.472192287,6.22E-05
10428,7.31E-09,1.4200237,1.4200236,0.000211716,5.388058424,5.67E-05
10429,8.59E-08,0.5471083,0.54710823,0.000203609,5.305085182,5.70E-05
10430,1.25E-07,0.66368306,0.66368306,0.000210524,5.490520716,6.53E-05
10431,8.51E-08,0.723541,0.723541,0.000218153,5.388292551,5.67E-05
10432,5.90E-08,8.338715,8.338715,0.000209093,5.422379494,5.72E-05
10433,4.75E-08,1.3265796,1.3265796,0.00020504,5.338918447,7.37E-05
10434,5.73E-08,6.7622046,6.762205,0.000205755,5.53956604,5.22E-05
10435,5.85E-08,0.68342185,0.68342143,0.000216007,4.404497623,5.63E-05
10436,7.43E-09,1.1752928,1.1752928,0.000201225,5.646661043,6.70E-05
10437,4.42E-08,0.15348056,0.1534805,0.000213146,5.124713421,5.25E-05
10438,9.38E-10,9.826672,9.826672,0.00020647,5.447088718,5.91E-05
10439,1.59E-07,2.3540947,2.354095,0.00020647,5.650604963,7.25E-05
10440,5.08E-08,0.4409078,0.4409079,0.000206232,5.527075291,5.51E-05
10441,6.93E-08,0.5770629,0.57706285,0.000214815,5.214491129,6.56E-05
10442,1.36E-08,1.793133,1.793133,0.000202417,5.176772356,5.89E-05
10443,6.17E-08,1.4949718,1.494972,0.000206709,5.479505301,5.51E-05
10444,1.66E-08,0.10929034,0.10929041,0.000193834,5.172373295,5.63E-05
10445,6.32E-08,1.6902542,1.690254,0.000203848,5.333743334,5.41E-05
10446,7.81E-08,0.052280918,0.052280836,0.000213146,5.464771271,5.79E-05
10447,1.32E-07,1.980053,1.980053,0.000210047,5.365986586,5.63E-05
10448,5.57E-07,2.1105797,2.1105797,0.000204563,5.305096626,5.53E-05
10449,4.47E-08,0.012433993,0.01243398,0.000203133,5.29035306,5.65E-05
10450,7.12E-08,0.18602633,0.1860264,0.000204086,5.081075668,5.67E-05
10451,2.90E-09,0.08877075,0.088770784,0.000201941,5.439186335,5.36E-05
10452,1.60E-07,59.677963,59.677963,0.000202894,4.934178352,5.48E-05
10453,1.77E-08,1.1386937,1.1386937,0.000200748,5.123462439,5.51E-05
10454,2.17E-08,10.9231415,10.9231415,0.000200987,5.124298573,5.77E-05
10455,1.25E-07,6.7184334,6.7184334,0.000202894,5.205814838,5.65E-05
10456,2.34E-08,0.12298805,0.122988105,0.000204802,5.167910814,5.63E-05
10457,1.44E-08,2.6059315,2.6059315,0.000210047,5.171848774,5.63E-05
10458,4.75E-09,1.476799,1.4767992,0.000203371,5.08791256,5.58E-05
10459,2.72E-07,2.8058076,2.8058078,0.000206947,5.320607901,5.89E-05
10460,2.76E-08,1.6891065,1.6891065,0.000218868,4.952934504,5.63E-05
10461,1.10E-07,1.9111426,1.9111426,0.000205517,5.295628548,5.63E-05
10462,7.27E-08,1.2727026,1.2727026,0.000205517,5.143441916,5.58E-05
10463,1.84E-08,1.7153002,1.7153003,0.00020051,5.100770235,5.70E-05
10464,2.44E-09,0.69827616,0.69827634,0.000263929,5.128226995,5.94E-05
10465,3.98E-08,8.245353,8.245352,0.00021553,5.013882875,5.87E-05
10466,1.06E-07,1.2903829,1.290383,0.00020504,5.265021086,5.79E-05
10467,1.32E-08,1.5576121,1.557612,0.000226736,5.171628714,5.25E-05
10468,1.51E-08,0.3840964,0.3840964,0.000203609,5.417331696,5.60E-05
10469,4.42E-08,0.035156354,0.035156567,0.000207663,5.479307175,5.89E-05
10470,1.52E-08,5.786701,5.786701,0.000205517,5.794578791,5.75E-05
10471,3.38E-09,3.6077602,3.6077602,0.000207186,5.18503952,5.48E-05
10472,4.45E-08,2.174962,2.174962,0.000200987,5.392746449,5.67E-05
10473,2.85E-08,0.12258223,0.122582145,0.00019455,5.132150412,5.70E-05
10474,3.38E-08,0.2096548,0.20965478,0.000200987,4.953305483,5.56E-05
