ID,crash_style,max,mean,norm,record_time,baseID
106,6,nan,nan,nan,2021-04-21 12:52:48,5431
106,-6,nan,nan,nan,2021-04-21 12:52:48,5431
107,6,nan,nan,nan,2021-04-21 12:52:49,5472
107,-6,nan,nan,nan,2021-04-21 12:52:49,5472
108,6,nan,nan,nan,2021-04-21 12:52:49,5483
108,-6,nan,nan,nan,2021-04-21 12:52:49,5483
109,6,nan,nan,nan,2021-04-21 12:52:49,5486
109,-6,nan,nan,nan,2021-04-21 12:52:49,5486
110,6,nan,nan,nan,2021-04-21 12:52:49,5495
110,-6,nan,nan,nan,2021-04-21 12:52:49,5495
111,6,nan,nan,nan,2021-04-21 12:52:49,5501
111,-6,nan,nan,nan,2021-04-21 12:52:49,5501
112,6,nan,nan,nan,2021-04-21 12:52:49,5503
112,-6,nan,nan,nan,2021-04-21 12:52:49,5503
113,6,nan,nan,nan,2021-04-21 12:52:49,5513
113,-6,nan,nan,nan,2021-04-21 12:52:49,5513
114,6,nan,nan,nan,2021-04-21 12:52:49,5516
114,-6,nan,nan,nan,2021-04-21 12:52:49,5516
115,6,nan,nan,nan,2021-04-21 12:52:49,5536
115,-6,nan,nan,nan,2021-04-21 12:52:49,5536
116,6,nan,nan,nan,2021-04-21 12:52:50,5553
116,-6,nan,nan,nan,2021-04-21 12:52:50,5553
117,6,nan,nan,nan,2021-04-21 12:52:50,5565
117,-6,nan,nan,nan,2021-04-21 12:52:50,5565
118,6,nan,nan,nan,2021-04-21 12:52:50,5584
118,-6,nan,nan,nan,2021-04-21 12:52:50,5584
119,6,nan,nan,nan,2021-04-21 12:52:50,5591
119,-6,nan,nan,nan,2021-04-21 12:52:50,5591
120,6,nan,nan,nan,2021-04-21 12:52:50,5595
120,-6,nan,nan,nan,2021-04-21 12:52:50,5595
121,6,nan,nan,nan,2021-04-21 12:52:51,5612
121,-6,nan,nan,nan,2021-04-21 12:52:51,5612
122,6,nan,nan,nan,2021-04-21 12:52:51,5643
122,-6,nan,nan,nan,2021-04-21 12:52:51,5643
123,6,nan,nan,nan,2021-04-21 12:52:53,5714
123,-6,nan,nan,nan,2021-04-21 12:52:53,5714
124,6,nan,nan,nan,2021-04-21 12:52:53,5721
124,-6,nan,nan,nan,2021-04-21 12:52:53,5721
125,6,nan,nan,nan,2021-04-21 12:52:53,5736
125,-6,nan,nan,nan,2021-04-21 12:52:53,5736
126,6,nan,nan,nan,2021-04-21 12:52:54,5741
126,-6,nan,nan,nan,2021-04-21 12:52:54,5741
127,6,nan,nan,nan,2021-04-21 12:52:54,5745
127,-6,nan,nan,nan,2021-04-21 12:52:54,5745
128,6,nan,nan,nan,2021-04-21 12:52:54,5762
128,-6,nan,nan,nan,2021-04-21 12:52:54,5762
129,6,nan,nan,nan,2021-04-21 12:52:54,5766
129,-6,nan,nan,nan,2021-04-21 12:52:54,5766
130,6,nan,nan,nan,2021-04-21 12:52:55,5783
130,-6,nan,nan,nan,2021-04-21 12:52:55,5783
131,6,nan,nan,nan,2021-04-21 12:52:55,5793
131,-6,nan,nan,nan,2021-04-21 12:52:55,5793
132,6,nan,nan,nan,2021-04-21 12:52:55,5794
132,-6,nan,nan,nan,2021-04-21 12:52:55,5794
133,6,nan,nan,nan,2021-04-21 12:52:55,5795
133,-6,nan,nan,nan,2021-04-21 12:52:55,5795
134,6,nan,nan,nan,2021-04-21 12:52:56,5845
134,-6,nan,nan,nan,2021-04-21 12:52:56,5845
135,6,nan,nan,nan,2021-04-21 12:52:56,5877
135,-6,nan,nan,nan,2021-04-21 12:52:56,5877
136,6,nan,nan,nan,2021-04-21 12:52:57,5888
136,-6,nan,nan,nan,2021-04-21 12:52:57,5888
137,6,nan,nan,nan,2021-04-21 12:52:57,5898
137,-6,nan,nan,nan,2021-04-21 12:52:57,5898
138,6,nan,nan,nan,2021-04-21 12:52:57,5911
138,-6,nan,nan,nan,2021-04-21 12:52:57,5911
139,6,nan,nan,nan,2021-04-21 12:52:57,5932
139,-6,nan,nan,nan,2021-04-21 12:52:57,5932
140,6,nan,nan,nan,2021-04-21 12:52:58,5967
140,-6,nan,nan,nan,2021-04-21 12:52:58,5967
141,6,nan,nan,nan,2021-04-21 12:52:58,5981
141,-6,nan,nan,nan,2021-04-21 12:52:58,5981
142,6,nan,nan,nan,2021-04-21 12:52:58,5986
142,-6,nan,nan,nan,2021-04-21 12:52:58,5986
143,6,nan,nan,nan,2021-04-21 12:52:58,5987
143,-6,nan,nan,nan,2021-04-21 12:52:58,5987
144,6,nan,nan,nan,2021-04-21 12:52:59,6028
144,-6,nan,nan,nan,2021-04-21 12:52:59,6028
145,6,nan,nan,nan,2021-04-21 12:52:59,6030
145,-6,nan,nan,nan,2021-04-21 12:52:59,6030
146,6,nan,nan,nan,2021-04-21 12:52:59,6037
146,-6,nan,nan,nan,2021-04-21 12:52:59,6037
147,6,nan,nan,nan,2021-04-21 12:52:59,6038
147,-6,nan,nan,nan,2021-04-21 12:52:59,6038
148,6,nan,nan,nan,2021-04-21 12:52:59,6042
148,-6,nan,nan,nan,2021-04-21 12:52:59,6042
149,6,nan,nan,nan,2021-04-21 12:53:00,6062
149,-6,nan,nan,nan,2021-04-21 12:53:00,6062
150,6,nan,nan,nan,2021-04-21 12:53:00,6063
150,-6,nan,nan,nan,2021-04-21 12:53:00,6063
151,6,nan,nan,nan,2021-04-21 12:53:00,6064
151,-6,nan,nan,nan,2021-04-21 12:53:00,6064
152,6,nan,nan,nan,2021-04-21 12:53:00,6079
152,-6,nan,nan,nan,2021-04-21 12:53:00,6079
153,6,nan,nan,nan,2021-04-21 12:53:00,6087
153,-6,nan,nan,nan,2021-04-21 12:53:00,6087
154,6,nan,nan,nan,2021-04-21 12:53:01,6117
154,-6,nan,nan,nan,2021-04-21 12:53:01,6117
155,6,nan,nan,nan,2021-04-21 12:53:01,6138
155,-6,nan,nan,nan,2021-04-21 12:53:01,6138
156,6,nan,nan,nan,2021-04-21 12:53:01,6139
156,-6,nan,nan,nan,2021-04-21 12:53:01,6139
157,6,nan,nan,nan,2021-04-21 12:53:02,6181
157,-6,nan,nan,nan,2021-04-21 12:53:02,6181
158,6,nan,nan,nan,2021-04-21 12:53:02,6213
158,-6,nan,nan,nan,2021-04-21 12:53:02,6213
159,6,nan,nan,nan,2021-04-21 12:53:02,6229
159,-6,nan,nan,nan,2021-04-21 12:53:02,6229
160,6,nan,nan,nan,2021-04-21 12:53:03,6262
160,-6,nan,nan,nan,2021-04-21 12:53:03,6262
161,6,nan,nan,nan,2021-04-21 12:53:03,6270
161,-6,nan,nan,nan,2021-04-21 12:53:03,6270
162,6,nan,nan,nan,2021-04-21 12:53:04,6298
162,-6,nan,nan,nan,2021-04-21 12:53:04,6298
163,6,nan,nan,nan,2021-04-21 12:53:04,6308
163,-6,nan,nan,nan,2021-04-21 12:53:04,6308
164,6,nan,nan,nan,2021-04-21 12:53:04,6313
164,-6,nan,nan,nan,2021-04-21 12:53:04,6313
165,6,nan,nan,nan,2021-04-21 12:53:04,6326
165,-6,nan,nan,nan,2021-04-21 12:53:04,6326
166,6,nan,nan,nan,2021-04-21 12:53:04,6330
166,-6,nan,nan,nan,2021-04-21 12:53:04,6330
167,6,nan,nan,nan,2021-04-21 12:53:04,6345
167,-6,nan,nan,nan,2021-04-21 12:53:04,6345
168,6,nan,nan,nan,2021-04-21 12:53:04,6348
168,-6,nan,nan,nan,2021-04-21 12:53:04,6348
169,6,nan,nan,nan,2021-04-21 12:53:05,6408
169,-6,nan,nan,nan,2021-04-21 12:53:05,6408
170,6,nan,nan,nan,2021-04-21 12:53:06,6442
170,-6,nan,nan,nan,2021-04-21 12:53:06,6442
171,6,nan,nan,nan,2021-04-21 12:53:06,6463
171,-6,nan,nan,nan,2021-04-21 12:53:06,6463
172,6,nan,nan,nan,2021-04-21 12:53:07,6483
172,-6,nan,nan,nan,2021-04-21 12:53:07,6483
173,6,nan,nan,nan,2021-04-21 12:53:07,6494
173,-6,nan,nan,nan,2021-04-21 12:53:07,6494
174,6,nan,nan,nan,2021-04-21 12:53:08,6547
174,-6,nan,nan,nan,2021-04-21 12:53:08,6547
175,6,nan,nan,nan,2021-04-21 12:53:08,6549
175,-6,nan,nan,nan,2021-04-21 12:53:08,6549
176,6,nan,nan,nan,2021-04-21 12:53:08,6564
176,-6,nan,nan,nan,2021-04-21 12:53:08,6564
177,6,nan,nan,nan,2021-04-21 12:53:08,6571
177,-6,nan,nan,nan,2021-04-21 12:53:08,6571
178,6,nan,nan,nan,2021-04-21 12:53:09,6601
178,-6,nan,nan,nan,2021-04-21 12:53:09,6601
179,6,nan,nan,nan,2021-04-21 12:53:09,6634
179,-6,nan,nan,nan,2021-04-21 12:53:09,6634
180,6,nan,nan,nan,2021-04-21 12:53:10,6674
180,-6,nan,nan,nan,2021-04-21 12:53:10,6674
181,6,nan,nan,nan,2021-04-21 12:53:10,6678
181,-6,nan,nan,nan,2021-04-21 12:53:10,6678
182,6,nan,nan,nan,2021-04-21 12:53:10,6692
182,-6,nan,nan,nan,2021-04-21 12:53:10,6692
183,6,nan,nan,nan,2021-04-21 12:53:10,6703
183,-6,nan,nan,nan,2021-04-21 12:53:10,6703
184,6,nan,nan,nan,2021-04-21 12:53:11,6722
184,-6,nan,nan,nan,2021-04-21 12:53:11,6722
185,6,nan,nan,nan,2021-04-21 12:53:11,6724
185,-6,nan,nan,nan,2021-04-21 12:53:11,6724
186,6,nan,nan,nan,2021-04-21 12:53:11,6729
186,-6,nan,nan,nan,2021-04-21 12:53:11,6729
187,6,nan,nan,nan,2021-04-21 12:53:11,6742
187,-6,nan,nan,nan,2021-04-21 12:53:11,6742
188,6,nan,nan,nan,2021-04-21 12:53:11,6756
188,-6,nan,nan,nan,2021-04-21 12:53:11,6756
189,6,nan,nan,nan,2021-04-21 12:53:12,6800
189,-6,nan,nan,nan,2021-04-21 12:53:12,6800
190,6,nan,nan,nan,2021-04-21 12:53:12,6828
190,-6,nan,nan,nan,2021-04-21 12:53:12,6828
191,6,nan,nan,nan,2021-04-21 12:53:13,6903
191,-6,nan,nan,nan,2021-04-21 12:53:13,6903
192,6,nan,nan,nan,2021-04-21 12:53:14,6913
192,-6,nan,nan,nan,2021-04-21 12:53:14,6913
193,6,nan,nan,nan,2021-04-21 12:53:14,6915
193,-6,nan,nan,nan,2021-04-21 12:53:14,6915
194,6,nan,nan,nan,2021-04-21 12:53:14,6931
194,-6,nan,nan,nan,2021-04-21 12:53:14,6931
195,6,nan,nan,nan,2021-04-21 12:53:14,6952
195,-6,nan,nan,nan,2021-04-21 12:53:14,6952
196,6,nan,nan,nan,2021-04-21 12:53:14,6971
196,-6,nan,nan,nan,2021-04-21 12:53:14,6971
